id,timestamp,sender,reply_to,content
18045,13.01.2025 00:29:10,User,,"Bombshell ziņojums: Pārstāvju palātas COVID komiteja atklāj melu un nekompetences pandēmijuPiesprādzējies, Amerika. Pārstāvju palātas COVID komiteja ir publicējusi savu galīgo ziņojumu pēc divu gadu izmeklēšanas, un tā ir postoša apsūdzība pandēmijas reakcijai. No nodokļu maksātāju finansētiem laboratorijas eksperimentiem līdz nekonstitucionālai bloķēšanai, katastrofālai nepareizai pārvaldībai un tiešai krāpšanai, šis ziņojums atklāj patiesību, ko viņi nevēlējās, lai jūs redzētu.Jūsu nodokļu dolāri finansēja Uhaņas funkciju ieguvuma izpētiNIH, ko vadīja doktors Entonijs Fauci, finansēja bīstamus eksperimentus ar funkciju uzlabošanu Uhaņas Virusoloģijas institūtā. Tā nebija sazvērestības teorija — tas ir fakts. ASV nodokļu maksātāju nauda palīdzēja palielināt vīrusus, izmantojot ēnas dotācijas, ko Uhaņai piešķīra EcoHealth Alliance, kuru vadīja doktors Pīters Dašaks.Ziņojumā ir skaidri norādīts: šī nolaidība nevar palikt nesodīta. Komiteja aicina pastāvīgi aizliegt EcoHealth Alliance un Daszak saņemt nodokļu maksātāju līdzekļus. Galvām jāripo.Sasmalcināta konstitūcija: bloķēšana un mandāti šķērsoja robežuPandēmijas laikā gubernatori un birokrāti izmantoja bailes, lai uzspiestu antikonstitucionālus ierobežojumus un mandātus. Amerikāņiem tika atņemtas brīvības, baznīcas tika slēgtas un iztikas līdzekļi iznīcināti — tas viss ""drošības"" vārdā.Ziņojums ir strups: tā bija autoritāra varas sagrābšana. Konstitūcija krīzes apstākļos nepazūd. Šīs darbības bija amerikāņu vērtību nodevība, un mums ir jānodrošina, ka tas nekad vairs neatkārtojas.COVID izcelsme: laboratorijas noplūde vairs nav teorijaPēc gadiem ilgiem meliem un apspiešanas ziņojums apstiprina to, ko daudzi turēja aizdomās: COVID-19, iespējams, noplūda no Uhaņas laboratorijas. Plašsaziņas līdzekļi, Big Tech un sabiedrības veselības amatpersonas strādāja kopā, lai notraipītu ikvienu, kas apšaubīja stāstījumu. Patiesība ir atklāta, un tā prasa taisnīgumu.Bloķēšana: katastrofāla neveiksmeZiņojumā ir izķidāts lēmums par bloķēšanu, nosaucot to par katastrofu. Mazie uzņēmumi tika iznīcināti, garīgās veselības krīzes izraisīja eksploziju, un bērnu izglītība cieta neatgriezenisku kaitējumu. Izārstēšana bija sliktāka nekā slimība. Nekad vairs nevajadzētu izmantot tik drakoniskus pasākumus.Krāpšana un ļaunprātīga izmantošana: COVID palīdzība nozagtaNoziedznieki izņēma miljardus, kas bija paredzēti grūtībās nonākušajiem amerikāņiem. Ziņojumā ir atklāta plaši izplatīta krāpšana palīdzības programmās, sākot no bezdarba izkrāpšanas līdz krāpnieciskiem aizdevumiem uzņēmumiem. Kur ir atbildība? Amerikāņu tauta pieprasa taisnīgumu.Pēdējais spriedums: Nekad vairsZiņojums sniedz skaidru vēstījumu: šī bija melu, nekompetences un korupcijas pandēmija. Amerikāņu tauta cieta, kamēr birokrāti un grifters plauka. Tagad sākas cīņa par atbildību.Pievienojieties un kopīgojiet manu kanālu nekavējoties: ir beigusies! GITMO ir nosaukusi pirmo elites personu, kas saskaras ar bargāko spriedumu. Pievienojieties tagad, lai atklātu patiesību! ("
18046,13.01.2025 00:29:47,User,,
18047,13.01.2025 00:39:55,User,,✈️☠Мы в Telegram:👉  t.me/nastikatube 🔥  Чат-группа: 👉  t.me/nastikagroup 🔥Поделитесь информацией  ↪.
18048,13.01.2025 00:46:35,User,,Мы в Telegram:👉  t.me/nastikatube 🔥  Чат-группа: 👉  t.me/nastikagroup 🔥Поделитесь информацией  ↪.
18051,13.01.2025 04:43:41,User,18003.0,Un kas ir piereaģēts?
18052,13.01.2025 09:00:28,User,18018.0,"Tāpēc nekāda korporāciju sastādīto papīru parakstīšana. Ar parakstiem nevajag mētāties. Uz tiem šie administratori saņem lielas naudas, jo viņiem ir ko uzrādīt saimniekiem, šīs akciju sabiedrības LV korporācijas dibinātājiem ārzemēs.Un tiem ir reāla iespēja pumpēt naudu no aborigēnu dzimtas mantojuma uz kuru rēķina te ir būvēta šī fiktīvā ""valsts"". Visas aptaujas, visas vēlēšanas, viss kur eksistē paraksts uz urrā strādā šo neliešu labā."
18053,13.01.2025 09:54:39,User,,"Sveicināti! Kur var parakstīt TAUSTĀMU (papīra formātā) apspriešanas  dokumentu? Latgalē tāda vieta ir, varbūt kam ir informācija?"
18054,13.01.2025 10:15:43,Edgars Mednis,18053.0,"Gan jau, ka var sūtīt ierosinājumus Veselības ministrijai pa pastu vēstulē.Tikai paturiet prātā, ka šī nav parakstu vākšana. Šeit ir iespēja izteikt viedokli."
18058,13.01.2025 11:04:32,User,18056.0,👍
18061,13.01.2025 11:07:33,User,,"Daži Losandželosas iedzīvotāji ziņo, ka mājas bez viedajiem skaitītājiem ir pilnībā neskartas, un kaimiņi atrodas tikai dažu pēdu attālumā((Tas rada jautājumus...))"
18062,13.01.2025 11:22:05,User,18057.0,"Tam bērnam taču vecāki arī ir. Kādiem debiloīdiem jābūt, lai savu bērnu kam tādam pakļautu? 🤷🏽‍♀️ Vai varbūt tādām situācijām noder bērnu nama bērniņi?"
18063,13.01.2025 11:25:10,User,,"Kad Zavadsku tiesās ar nāves sodu????un pārējos bendes mediķus kas klusē un nogalina savus tautiešus???⚰️⚰️⚰️⚰️te lielākai daļai mediķu ārsta diplomus jāanulē uz mūžu......Bet dr Mednim izturību un ar visu cieņu.....nevar noziedzīgs grupējums noņemt neko 😡😡😡😡😡jo vairāk būtu šādu ārstu kā dr.Mednis....jo ātrāk šie slepkavas tiktu tiesāti.....,jo kā mēs redzējām Marinu Kornatovsku arī attaisnoja tiesa kad šitie bendes gāja pret viņu.....un ielikšu rakstu ar kādiem farmas bendēm sadarojas Zavadska un pārējie klusējošie bendes kas tgd represē godīgu ārstu😡😡😡⛔️⛔️⛔️FARMACEITISKO UZŅĒMUMU GADĪJUMI ▪Pfizer gadījumi: 1. Bextras gadījums Farmācijas koncerns Pfizer samaksāja naudas sodu 2,3 ​​miljardu USD (1,62 miljardu eiro) apmērā par nelikumīgu savas ražošanas veicināšanu.  Bažas veicināja Bextra lietošanu gadījumos, kad tas bija neatbilstoši vai pat nepieņemami.  Saskaņā ar ministrijas ziņojumu Pfizer 2005. gadā bija jāizņem zāles no tirgus, jo šaubās par to drošību. Pēc tam viņš par noziegumu samaksāja 1,3 miljardu dolāru sodu.  Uzņēmums 2009. gada janvārī ziņoja, ka gada beigās ir atlicis 2,3 miljardus ASV dolāru neprecizētiem maksājumiem.  Summa bija saistīta ar neskaidrību izmeklēšanu par Bextru un citām koncerna zālēm.  Pfizer sods bija tik liels, jo viņš 2004. gadā veica tādu pašu neatļautu darbību. Tāpēc viņš tika atzīts par recidīvistu.  Koncerna saņemtais naudas sods ir augstākais Amerikas farmācijas industrijas vēsturē par neatļautu mārketingu. 2. Trovana lieta Uzņēmums Pfizer ir apsūdzēts par eksperimentālas zāles pret meningītu testēšanu Nigērijā 1996. gadā, nogalinot 11 bērnus un smagi ievainojot vēl desmitiem cilvēku.  2011. gadā Pfizer sāka ārpustiesas izlīgumu, izmaksājot katrai cietušajai ģimenei 175 000 USD un sponsorējot 35 miljonus USD medicīnas projektiem Nigērijā.  Trovan tagad ir stingri aizliegts medikaments ar augstu aknu bojājumu risku. 3. Prempro gadījums 2012. gadā Pfizer samaksāja 896 miljonus ASV dolāru, lai atrisinātu aptuveni 6000 tiesas prāvu lietu.  Menopauzes zāles Prempro, ko viņi ražoja un izplatīja, izraisīja krūts vēzi. 4. Šantiksas gadījums Laikā no 2009. līdz 2012. gadam Pfizer iesūdzēja liela cilvēku grupa, kas cieta no dažādiem garīgās veselības stāvokļiem, tostarp pašnāvības mēģinājuma.  Tās bija pretsmēķēšanas zāļu Chantix blakusparādības.  2013. gadā Pfizer viņiem izmaksāja kompensāciju 273 miljonu ASV dolāru apmērā. Džonsona un Džonsona uzņēmumu tiesas prāvas: 1. Xarelto gadījums Džonsons un Džonsons kopā ar Bayer 2019. gadā saskārās ar kopīgu tiesas prāvu par 25 000 ievainotajiem, kuru dēļ viņu medikaments Xarelto izraisīja iekšēju asiņošanu, insultu vai pat nāvi.  Prasībā tika apgalvots, ka uzņēmums ignorēja Xarelto radītos riskus un pārdeva to kā citu asins recēšanas zāļu aizstājēju.  Veselības aprūpes speciālisti un pacienti nebija pietiekami informēti par riskiem.  Uzņēmumiem tika samaksāti 775 miljoni dolāru. 2. Risperdal, Invega, Natrecor gadījums Džonsons un Džonsons samaksāja 485 miljonus dolāru naudas sodu un 1,72 miljardu dolāru zaudējumu atlīdzību par vairākiem nodarījumiem, par kuriem uzņēmums tika apsūdzēts 2013. gadā. Tas galvenokārt bija noraizējies par recepšu medikamentu pārdošanu neatļautai lietošanai un par nepietiekamu informāciju par blakusparādībām. AstraZeneca gadījumi: 1. Seroquel lieta AstraZeneca tika ierosināta tiesā par skandālu ar antipsihotiskiem līdzekļiem Seroquel un Seroquel XR.  Uzņēmums savu peļņu izvirzīja par prioritāti, nevis pacientu un viņa drošību.  Viņa samaksāja 350 miljonus dolāru kā zaudējumu atlīdzību 23 tūkstošos gadījumu, kad Seroquel izraisīja diabētu.  Ar to saistīti vairāki skandāli par viltotiem datiem un neatbilstošām klīniskajām pārbaudēm. 2. Crestor, Onglyzam, Kombiglyze, Farxiga gadījums Šajos gadījumos AstraZeneca saskaras ar apgalvojumiem, ka šīm zālēm ir vairākas blakusparādības, par kurām uzņēmums netika informēts.  Tiesvedība vēl nav beigusies."
18064,13.01.2025 11:25:44,User,,"▪Visos šajos gadījumos farmācijas uzņēmumi ir pabeiguši klīniskos pētījumus, kuros norādīts, ka šīm zālēm jābūt nekaitīgām, drošām un bez nopietnām blakusparādībām.  Līdzīgi kā Sabaka, Krčméry, Szalay un daudzi citi gandrīz eksperti par vakcīnām un Covid vakcināciju nāca līdzi.  Pfizer samaksāja 60 miljonus dolāru naudas sodos, kas tika uzpirkti vairāk nekā astoņās pasaules valstīs.  Pfizer filiāles izsniedza kukuļus, kas bija daļa no to pārdošanas kultūras.  Viņi nelikumīgi apbalvoja savus labākos ārvalstu klientus ar piedāvātajiem punktiem un bonusu programmām. ▪ Jautājums joprojām virmo gaisā::"
18065,13.01.2025 11:26:15,User,,"‼️Veselības ministrija izdomāja papildināt Vakcinācijas noteikumus, izmainot veidlapu, kas jāparaksta vecākam, atsakoties no vakcīnas savam bērnam. ‼️Veidlapā ir iekļautas bīstamas frāzes, tāpēc aicinām visus, kurus uztrauc šis jautājums, obligāti piedalīties publiskā apspriešanā līdz 2025.gada 16.janvārim.  ‼️Veidlapā tabula ir ir papildināta ar vakcīnregulējamo slimību aprakstu. Tomēr, veidlapā nav norādīta neviena no vakcīnu blaknēm.  ‼️Tālāk - “atsakos” ķeksīša vietā ir “šodien atsakos”. Tas nozīmē, ka vecākam šāda veidlapa iespējams būs jāaizpilda atkārtoti.  ‼️Tālāk veidlapa ir papildināta ar sekojošu tekstu (tiek iedzīta pamatīga vainas sajūta vecākam):   • Es saprotu, ka ar vakcīnnovēršamām slimībām var inficēties ikviens nevakcinēts bērns Latvijā un tās var izraisīt smagu saslimšanu, hospitalizāciju un pat nāvi. • Es saprotu, ka vakcīnnovēršamas slimības, kas pašreiz Latvijā ir reti sastopamas, joprojām ir izplatītās pasaulē. • Es saprotu, ka nevakcinēts bērns var inficēties gan ceļojuma laikā, gan tiešā vai netiešā kontaktā ar cilvēku, kurš ir inficējis citā valstī. • Es saprotu, ka mans nevakcinētais bērns saslimšanas gadījumā var izplatīt infekcijas slimību, tieši vai netieši inficējot citus bērnus, kuri ir pārāk mazi, lai vakcinētos, vai cilvēkus, kuru veselības stāvoklis, piemēram, vēzis vai imūnsistēmas problēmas, neļauj tos vakcinēt un var izraisīt smagu saslimšanu, komplikācijas un pat nāvi šiem cilvēkiem. • Es saprotu, ka dažas vakcīnnovēršamas slimības, piemēram, masalas un garais klepus, ir ārkārtīgi infekciozas un ar tām nereti inficējas nevakcinēti cilvēki. ‼️Un te ir visbīstamākais teksts. Vecākam, parakstot atteikumu, ir jāpiekrīt viedoklim, ka bērna nevakcinēšana ir pielīdzināma bērna aprūpes pienākumu neveikšanai.  ❌Ar šo es apliecinu, ka apzinos, ka vakcinācijas neveikšana rada riskus bērnam smagi saslimt ar infekcijas slimību, tādējādi apdraudot bērna veselību vai dzīvību un attīstību nākotnē. Tādējādi vakcinācijas neveikšanu var uzskatīt par bērna aprūpes pienākuma neveikšanu. ❌Apzinos, ja bērna nevakcinēšanai būs sekas, kas ietekmēs bērna veselību vai dzīvību, man var iestāties kriminālatbildība.  ‼️Šim mēs kategoriski nepiekrītam, jo vakcinācija joprojām mūsu valstī ir brīvprātīga un par bērna veselību pilnā apmērā ir atbildīgi bērna vecāki.  ‼️Aicinām aktīvi iebilst pret šiem grozījumiem un izteikt viedokli, autorizējoties šajā lapā. Tas ir Ministru kabineta portāls, kurā var autorizēties ar  palīdzību. 👍Viedokli var izteikt līdz 16.01.2025.pusnaktij!"
18066,13.01.2025 11:38:00,User,18056.0,"Tas ir interešu konflikts, noteikti ieinteresētajiem akcijas ir šajās korporācijās, un no valsts noteikti arī iedzīvotāju pensijas."
18067,13.01.2025 11:45:20,User,18062.0,"Kaut kad pasen vienu sižetu skatījos par šļuras sakropļotajiem. Tur bija arī viena apmēram 13gadīga meitene, kas ar vecāku atļauju piedalījās klīniskajos pētījumos. Vēl kaut kad 2020. gadā, kad visi rietumos uz ielas mediķiem plaudēja. Rezultāts - bērns kļuvis par invalīdu. Mutere tik rokas plātīja.Ir bāreņi, kuriem ar vecākiem ir noveicies vairāk."
18068,13.01.2025 12:14:45,User,18057.0,"Slepkavas ienīstu,kropli"
18070,13.01.2025 13:53:01,User,18018.0,"Atkal ,protams visu ir saputrojusi. Nekāda kriminalatbikdiba tur nav.  Iebildumi tiks noraidīti, jo tie nemaz neatbilst būtībai. Ļoti žēl...ka tas notiek tādā nekompetentā līmenī. Kriminālatbildību nemaz nevar paredzēt speciālajā likumā. Tikai krimināllikumā"
18071,13.01.2025 13:59:17,User,18070.0,"Tiek apkopots cilvēku viedoklis, sabiedrības līdzdalība ir svarīga. Nav obligāti jāsniedz juridiska analīze, var vienkārši izteikt savu viedokli."
18072,13.01.2025 14:46:27,User,,
18073,13.01.2025 15:40:15,User,,"Mēs ar vīru katrs atsevišķi iesniedzām iebildumu. Ja autorizējas ar e-parakstu, pavisam viegli, tāpat arī i- banku, un tā ir rīkojušies ĻOTI daudzi cilvēki👏👏👏"
18074,13.01.2025 15:50:33,User,17994.0,"E-paraksts darbojas, var autorizēties caur i-banku. Tikko pārbaudījām."
18075,13.01.2025 18:23:48,User,,"Iesniedzu. Esmu PRET apspriežamajiem grozījumiem  ""Vakcinācijas noteikumos"".  Esmu PRET bērnu vecāku atbildības kriminalizēšanu. Uzskatu, ka vakcinācija drīkst būt tikai un vienīgi BRĪVPRĀTĪGA. Brīvprātīga visos vecumos. Uzskatu, ka medicīnas personālam pacients ir jāiepazīstina ne tiekai ar riskiem, ja vakcinācija nav veikta, bet arī ar komplikācijām un riskiem veselībai, kuras var iestāties, pēc vakcinācijas veikšanas. Un jāuzņemas atbildība. Blaknēm ir jātiek rūpīgi uzkaitītām katra ārsta praksē, tāpat kā tiek uzskaitīti vakcinācijas fakti. Kā arī jāinformē, ka vakcinācija simtprocentīgi nepasargā no saslimšanas. Esmu PRET atbildības uzlikšanu vecākiem gadījumos, kad vakcinācija nav veikta.Šobrīd mēs dzīvojam gadsimtā, kad lietojam dzeramo ūdeni, kas atbilst dzeramā ūdens standartiem, notekūdeņi tiek attīrīti un monitorēti, un mūsu rīcībā ir pietiekošs personīgās higiēnas lietu klāsts, lai nodrošinātu personīgo higiānu. Mēs nedzīvojam Indijā, kur patogēnu darbībai ir piemērota vide un klimats. Mēs dzīvojam Latvijā, kur ir ziema, rudens un pavasaris kad patogēniem nav piemēroti apstākļi. Uzskatu, ka mēs dzīvojam laikmetā un valstī, kurā vakcinācijas kalendārs ir jāsamazina, nevis jāpalielina.Uzskatu, ka medicīnas personāls nedrīkst saņemt atalgojumu par katru konkrēto vakcinācijas faktu, un tādejādi būt tieši ieinteresēts pārliekā vakcinācijā un savā materiālajā labklājībā. Tā ir medicīnas darbinieka nopirkšana. Vakcinācijai ir jābūt iekļautai standarta, ikdienas māsu darba pienākumos un darba algā.Pieredze rāda, ka spēkā esošajos Vakcinācijas noteikumos ir nepietiekoši atrunāta zāļu valsts aģentūras un citu medicīnas iestāžu rīcība un atbildība pēc tam, kad ir iestājušās komplikācijas, pēc vakcinācijas. 2021. gada jūnijā ziņoju par pirmās pakapes radiniekam konstatētām būtiskām veselības komplikācijām, kuras iestājās laikā starp pirmo un otro Covid19 vakcinu. Diemžēl pēc ziņojuma nesekoja neviena rīcība, vai konkrētā gadījuma izpēte no Zāļu valsts aģentūras puses. Zvanīju, interesējos, uzzināju, ka informācija par šo gadījumu ir nosūtīta uz Eiropas Savienību, un viss.Patiesi vēlos, lai mēs būtu mācījušies no pagājušā, un vairāk neatkārtotu kādreizējās kļūdas, riskējot ar līdzcilvēku dzīvībām un veselību."
18076,13.01.2025 19:07:20,User,,"Jā, šis šodien aktīvi klejo arī pa watsapp, tāpēc jau izdarīts!"
18077,13.01.2025 19:47:16,User,,
18079,13.01.2025 20:24:11,User,,
18080,13.01.2025 20:24:43,User,,No 21:21 min
18082,13.01.2025 20:32:32,User,18075.0,Tapportāls uzkāries
18084,13.01.2025 20:35:49,User,18082.0,"libaanas teroristiem nepatiikama aina veidojas, naakas saboteet visu pasaakumu. nebriiniishos , ka visu izdzeesiis un pateiks ka serveris uzhakots un neko nav izdevies saglaabt"
18086,13.01.2025 20:48:53,User,18056.0,Tieši tā!
18087,13.01.2025 20:58:56,User,18082.0,Darbojas atkal
18088,13.01.2025 21:08:46,User,18018.0,+1 pievienoju savu iebildumu.
18089,13.01.2025 21:09:45,User,18070.0,"tur ir minēta iespēja, ka vecāki apzinās, ka viņiem par atteikšanos var draudēT kriminālatbidība, pārejais būs nākamie soļi, kaķim asti cērtot pamazām, pa maziem gabaliņiem, lai sabiedrība nešūmējas.  kam nav skaidrs?"
18091,13.01.2025 21:22:44,Āgenskalna klīnika,,Te arī atteikuma veidlapa:
18092,13.01.2025 21:56:20,User,18018.0,"Un kas notiktu, ja neparakstītu tādu atteikuma papīru vispār?"
